Date,BMW.DE,MBG.DE,PAH3.DE
2023-12-06,93.55699920654297,57.86030197143555,44.83835983276367
2023-12-07,92.8507308959961,57.83246994018555,44.44969940185547
2023-12-08,95.03545379638672,58.32415008544922,44.696170806884766
2023-12-11,95.39330291748047,58.49113464355469,44.75304412841797
2023-12-12,95.05429077148438,58.18499755859375,44.392826080322266
2023-12-13,93.8771743774414,57.275856018066406,44.070518493652344
2023-12-14,96.56099700927734,58.90859603881836,45.87163543701172
2023-12-15,97.05066680908203,59.715694427490234,45.75788116455078
2023-12-18,95.12962341308594,58.94570541381836,45.72944259643555
2023-12-19,94.9977798461914,58.639564514160156,45.14170837402344
2023-12-20,94.56460571289062,58.57462692260742,44.847843170166016
2023-12-21,93.7453384399414,58.175716400146484,44.25062942504883
2023-12-22,94.77178192138672,58.30559539794922,44.32646560668945
2023-12-27,94.5457763671875,58.138607025146484,44.38334274291992
2023-12-28,94.58344268798828,57.75825500488281,43.99468231201172
2023-12-29,94.90361785888672,58.027286529541016,43.90936279296875
2024-01-02,95.84530639648438,58.75088882446289,44.38334274291992
2024-01-03,93.70767211914062,57.70259475708008,43.60601806640625
2024-01-04,95.11078643798828,57.81391906738281,43.69133377075195
2024-01-05,94.79061889648438,58.027286529541016,43.577579498291016
2024-01-08,95.29912567138672,58.96426010131836,44.089473724365234
2024-01-09,94.9412841796875,59.18690490722656,44.14635467529297
2024-01-10,94.0749282836914,58.40764236450195,43.918846130371094
2024-01-11,92.7188949584961,57.72114944458008,43.74821472167969
2024-01-12,91.20276641845703,56.92333221435547,42.62962341308594
2024-01-15,89.9503173828125,56.9789924621582,42.86661148071289
2024-01-16,90.17633056640625,56.84911346435547,42.14616394042969
2024-01-17,87.37008666992188,55.03083419799805,41.77646255493164
2024-01-18,87.63375854492188,55.51323699951172,41.92813491821289
2024-01-19,86.91808319091797,54.83601760864258,41.17924880981445
2024-01-22,87.86918640136719,55.00300598144531,41.473114013671875
2024-01-23,88.10460662841797,55.865760803222656,42.686500549316406
2024-01-24,88.0951919555664,56.33888244628906,43.2363166809082
2024-01-25,88.2270278930664,55.42974090576172,42.88557434082031
2024-01-26,89.24404907226562,56.83055877685547,43.37850570678711
2024-01-29,89.37589263916016,57.405731201171875,43.169960021972656
2024-01-30,89.46063995361328,57.75825500488281,43.44486618041992
2024-01-31,91.13684844970703,58.30559539794922,44.07999801635742
2024-02-01,91.37227630615234,58.51896667480469,43.69133377075195
2024-02-02,92.26688385009766,59.68785858154297,44.468658447265625
2024-02-05,90.93909454345703,58.61173629760742,43.79560852050781
2024-02-06,91.87136840820312,59.33533477783203,43.577579498291016
2024-02-07,93.35924530029297,59.35388946533203,43.30267333984375
2024-02-08,96.01480865478516,60.33724594116211,43.52070236206055
2024-02-09,96.05248260498047,60.225921630859375,43.59653854370117
2024-02-12,96.18431854248047,60.903141021728516,44.03260040283203
2024-02-13,94.9977798461914,60.70832824707031,43.776649475097656
2024-02-14,95.26145935058594,60.79181671142578,43.587059020996094
2024-02-15,96.6363296508789,62.01637268066406,44.33594512939453
2024-02-16,98.030029296875,62.50804901123047,44.999515533447266
2024-02-19,96.82466888427734,62.73997116088867,43.66289520263672
2024-02-20,95.88297271728516,61.95143508911133,42.790775299072266
2024-02-21,98.21836853027344,63.14815902709961,43.22683334350586
2024-02-22,98.95288848876953,66.11678314208984,45.52089309692383
2024-02-23,100.49726104736328,66.49713897705078,46.28873825073242
2024-02-26,101.21295166015625,66.20027923583984,46.37405014038086
2024-02-27,101.40128326416016,66.94243621826172,46.83855056762695
2024-02-28,102.79499053955078,68.0927734375,46.885948181152344
2024-02-29,102.85149383544922,68.31541442871094,46.81011199951172
2024-03-01,103.39767456054688,68.73287963867188,46.53520584106445
2024-03-04,103.52951049804688,68.40818786621094,45.92851257324219
2024-03-05,102.98332977294922,68.42674255371094,45.72944259643555
2024-03-06,101.42011260986328,67.58253479003906,45.160667419433594
2024-03-07,100.7232666015625,67.16507720947266,44.60137176513672
2024-03-08,100.89276885986328,67.30423736572266,44.09895706176758
2024-03-11,100.6479263305664,67.16507720947266,44.392826080322266
2024-03-12,103.37883758544922,68.0185546875,46.27925491333008
2024-03-13,102.17346954345703,67.24856567382812,45.06587219238281
2024-03-14,99.06588745117188,67.29495239257812,44.52553939819336
2024-03-15,99.51790618896484,67.81446075439453,44.8099250793457
2024-03-18,99.8004150390625,68.0556640625,45.82423782348633
2024-03-19,100.87393951416016,68.78854370117188,45.937992095947266
2024-03-20,100.15825653076172,68.46385192871094,46.241336822509766
2024-03-21,98.68921661376953,68.037109375,46.02330780029297
2024-03-22,98.04886627197266,68.18553924560547,46.44989013671875
2024-03-25,100.04524993896484,68.38963317871094,46.146541595458984
2024-03-26,100.34658813476562,68.13915252685547,46.61103820800781
2024-03-27,99.96991729736328,68.20409393310547,46.48780822753906
2024-03-28,100.7232666015625,68.4731216430664,46.56364440917969
2024-04-02,100.43134307861328,68.15771484375,46.421451568603516
2024-04-03,105.32813262939453,68.56590270996094,47.947662353515625
2024-04-04,108.01195526123047,69.82756042480469,48.59226989746094
2024-04-05,105.94023895263672,69.30805206298828,48.099334716796875
2024-04-08,108.05904388427734,71.07067108154297,48.7249870300293
2024-04-09,107.21151733398438,70.67176055908203,48.70602798461914
2024-04-10,104.99854278564453,70.50477600097656,48.85770034790039
2024-04-11,105.3752212524414,70.2635726928711,48.459556579589844
2024-04-12,103.11516571044922,69.92033386230469,47.98557662963867
2024-04-15,103.30349731445312,70.72742462158203,47.92870330810547
2024-04-16,100.24300384521484,69.21528625488281,46.98074722290039
2024-04-17,99.77215576171875,69.02046966552734,46.47832489013672
2024-04-18,100.7138442993164,69.40081787109375,46.81011199951172
2024-04-19,99.67798614501953,68.77926635742188,46.421451568603516
2024-04-22,99.67798614501953,68.82565307617188,46.66791915893555
2024-04-23,100.24300384521484,68.6957778930664,46.923866271972656
2024-04-24,100.33717346191406,68.66793823242188,46.772193908691406
2024-04-25,98.92463684082031,67.92578887939453,46.393009185791016
2024-04-26,100.1959228515625,68.98336029052734,46.781673431396484
2024-04-29,100.57260131835938,69.38227081298828,46.69635772705078
2024-04-30,96.47623443603516,65.8106460571289,45.43557357788086
2024-05-02,96.0053939819336,65.7828140258789,45.539852142333984
2024-05-03,96.52332305908203,66.40437316894531,46.193939208984375
2024-05-06,97.041259765625,67.28567504882812,46.573123931884766
2024-05-07,98.12419891357422,68.00000762939453,47.01866149902344
2024-05-08,95.25204467773438,67.32278442382812,46.63948059082031
2024-05-09,95.72289276123047,68.3499984741211,47.04710388183594
2024-05-10,95.6758041381836,68.19000244140625,46.75323486328125
2024-05-13,96.94708251953125,68.36000061035156,47.416805267333984
2024-05-14,97.700439453125,69.33000183105469,47.90974426269531
2024-05-15,96.9000015258789,69.0,47.47368240356445
2024-05-16,96.45999908447266,68.31999969482422,47.29357147216797
2024-05-17,96.0199966430664,68.05999755859375,47.05657958984375
2024-05-20,95.0,67.12999725341797,46.83855056762695
2024-05-21,94.81999969482422,66.80999755859375,46.85750961303711
2024-05-22,93.19999694824219,65.76000213623047,46.089664459228516
2024-05-23,92.72000122070312,65.70999908447266,45.56829071044922
2024-05-24,92.83999633789062,66.02999877929688,46.042266845703125
2024-05-27,93.69999694824219,66.29000091552734,47.32200622558594
2024-05-28,93.80000305175781,66.37999725341797,47.720149993896484
2024-05-29,91.81999969482422,65.47000122070312,46.923866271972656
2024-05-30,92.5999984741211,65.93000030517578,47.49264144897461
2024-05-31,93.18000030517578,66.4000015258789,47.890785217285156
2024-06-03,93.26000213623047,66.33000183105469,47.814945220947266
2024-06-04,92.04000091552734,65.52999877929688,47.568477630615234
2024-06-05,91.41999816894531,65.58000183105469,47.49264144897461
2024-06-06,91.5,65.77999877929688,47.47368240356445
2024-06-07,91.18000030517578,65.11000061035156,46.86698913574219
2024-06-10,91.30000305175781,65.5199966430664,46.9902229309082
2024-06-11,91.12000274658203,65.41000366210938,46.630001068115234
2024-06-12,90.26000213623047,64.81999969482422,45.65999984741211
2024-06-13,88.26000213623047,63.650001525878906,43.0
2024-06-14,86.9000015258789,63.20000076293945,42.459999084472656
2024-06-17,88.08000183105469,63.59000015258789,42.720001220703125
2024-06-18,87.58000183105469,63.52000045776367,42.720001220703125
2024-06-19,88.54000091552734,63.83000183105469,42.599998474121094
2024-06-20,88.37999725341797,64.33999633789062,43.04999923706055
2024-06-21,87.26000213623047,63.65999984741211,42.560001373291016
2024-06-24,89.63999938964844,64.54000091552734,42.939998626708984
2024-06-25,90.23999786376953,64.80999755859375,42.70000076293945
2024-06-26,87.95999908447266,64.25,42.209999084472656
2024-06-27,88.0999984741211,63.43000030517578,42.209999084472656
2024-06-28,88.37999725341797,64.56999969482422,42.209999084472656
2024-07-01,89.13999938964844,64.80000305175781,42.33000183105469
2024-07-02,88.0199966430664,64.7300033569336,42.22999954223633
2024-07-03,88.44000244140625,65.30000305175781,42.689998626708984
2024-07-04,88.16000366210938,65.94000244140625,42.90999984741211
2024-07-05,87.69999694824219,65.47000122070312,42.81999969482422
2024-07-08,87.12000274658203,65.38999938964844,42.81999969482422
2024-07-09,87.69999694824219,63.150001525878906,42.66999816894531
2024-07-10,89.5,63.95000076293945,42.77000045776367
2024-07-11,91.0,64.0,43.25
2024-07-12,92.18000030517578,64.77999877929688,43.459999084472656
2024-07-15,89.81999969482422,64.45999908447266,43.40999984741211
